ProductID,Review,battery life,camera quality,screen,performance,price,Rating
P002,The battery life is good. The camera quality is quite nice. The screen is quite nice. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The camera quality is quite nice. The performance is quite nice. I'm satisfied with this purchase.,0,1,0,1,0,4
P002,The price is quite nice. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The price is satisfactory. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The battery life is dreadful. The camera quality is the worst. The screen is dreadful. The performance is dreadful. The price is dreadful. I had higher expectations.,1,1,1,1,1,1
P002,The battery life is average. The screen is mediocre. The performance is mediocre. I had higher expectations.,1,0,1,1,0,3
P002,The camera quality is the worst. The screen is the worst. The performance is dreadful. I had higher expectations.,0,1,1,1,0,1
P002,The screen is okay. I had higher expectations.,0,0,1,0,0,3
P002,The price is satisfactory. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The battery life is okay. The camera quality is okay. The screen is average. I had higher expectations.,1,1,1,0,0,3
P002,The battery life is okay. The camera quality is okay. The screen is average. The price is okay. I had higher expectations.,1,1,1,0,1,3
P002,The camera quality is average. The screen is okay. The performance is mediocre. The price is okay. I had higher expectations.,0,1,1,1,1,3
P002,The battery life is mediocre. The screen is average. The performance is okay. I had higher expectations.,1,0,1,1,0,3
P002,The battery life is quite nice. The camera quality is good. I'm satisfied with this purchase.,1,1,0,0,0,4
P002,The battery life is satisfactory. The screen is good. The performance is quite nice. The price is satisfactory. I'm satisfied with this purchase.,1,0,1,1,1,4
P002,The screen is terrible. The performance is terrible. I had higher expectations.,0,0,1,1,0,1
P002,The battery life is dreadful. The screen is terrible. I had higher expectations.,1,0,1,0,0,1
P002,The battery life is satisfactory. The camera quality is good. The performance is good. I'm satisfied with this purchase.,1,1,0,1,0,4
P002,The screen is quite nice. The performance is quite nice. I'm satisfied with this purchase.,0,0,1,1,0,4
P002,The battery life is quite nice. The camera quality is good. The performance is quite nice. I'm satisfied with this purchase.,1,1,0,1,0,4
P002,The battery life is disappointing. The screen is disappointing. The price is bad. I had higher expectations.,1,0,1,0,1,2
P002,The camera quality is average. The screen is mediocre. The performance is mediocre. I had higher expectations.,0,1,1,1,0,3
P002,The price is bad. I had higher expectations.,0,0,0,0,1,2
P002,The screen is disappointing. The performance is poor. I had higher expectations.,0,0,1,1,0,2
P002,The screen is okay. The price is average. I had higher expectations.,0,0,1,0,1,3
P002,The camera quality is outstanding. The screen is excellent. The performance is perfect. The price is perfect. I'm satisfied with this purchase.,0,1,1,1,1,5
P002,The battery life is bad. The camera quality is bad. The screen is poor. The performance is poor. The price is bad. I had higher expectations.,1,1,1,1,1,2
P002,The performance is perfect. The price is perfect. I'm satisfied with this purchase.,0,0,0,1,1,5
P002,The battery life is poor. The camera quality is poor. The price is bad. I had higher expectations.,1,1,0,0,1,2
P002,The battery life is quite nice. The performance is quite nice. The price is satisfactory. I'm satisfied with this purchase.,1,0,0,1,1,4
P002,The battery life is the worst. The camera quality is the worst. The price is the worst. I had higher expectations.,1,1,0,0,1,1
P002,The camera quality is terrible. The screen is the worst. I had higher expectations.,0,1,1,0,0,1
P002,The camera quality is excellent. The screen is perfect. The price is perfect. I'm satisfied with this purchase.,0,1,1,0,1,5
P002,The battery life is mediocre. The screen is mediocre. The performance is mediocre. I had higher expectations.,1,0,1,1,0,3
P002,The screen is the worst. I had higher expectations.,0,0,1,0,0,1
P002,The battery life is average. The screen is okay. The performance is okay. The price is average. I had higher expectations.,1,0,1,1,1,3
P002,The battery life is mediocre. The camera quality is mediocre. The screen is mediocre. I had higher expectations.,1,1,1,0,0,3
P002,The performance is terrible. I had higher expectations.,0,0,0,1,0,1
P002,The battery life is average. The screen is mediocre. The price is mediocre. I had higher expectations.,1,0,1,0,1,3
P002,The battery life is perfect. The screen is outstanding. I'm satisfied with this purchase.,1,0,1,0,0,5
P002,The screen is okay. The performance is mediocre. The price is okay. I had higher expectations.,0,0,1,1,1,3
P002,The battery life is excellent. The screen is outstanding. I'm satisfied with this purchase.,1,0,1,0,0,5
P002,The battery life is poor. The camera quality is poor. The screen is disappointing. The performance is bad. The price is disappointing. I had higher expectations.,1,1,1,1,1,2
P002,The battery life is perfect. The performance is outstanding. I'm satisfied with this purchase.,1,0,0,1,0,5
P002,The camera quality is okay. The screen is mediocre. The price is mediocre. I had higher expectations.,0,1,1,0,1,3
P002,The battery life is good. The camera quality is quite nice. The performance is good. I'm satisfied with this purchase.,1,1,0,1,0,4
P002,The battery life is good. The screen is quite nice. The price is good. I'm satisfied with this purchase.,1,0,1,0,1,4
P002,The battery life is average. I had higher expectations.,1,0,0,0,0,3
P002,The battery life is perfect. The performance is outstanding. I'm satisfied with this purchase.,1,0,0,1,0,5
P002,The camera quality is average. The screen is average. The performance is average. The price is okay. I had higher expectations.,0,1,1,1,1,3
P002,The battery life is poor. The camera quality is disappointing. The price is poor. I had higher expectations.,1,1,0,0,1,2
P002,The price is dreadful. I had higher expectations.,0,0,0,0,1,1
P002,The screen is poor. I had higher expectations.,0,0,1,0,0,2
P002,The battery life is the worst. The camera quality is terrible. I had higher expectations.,1,1,0,0,0,1
P002,The camera quality is okay. The performance is mediocre. I had higher expectations.,0,1,0,1,0,3
P002,The battery life is perfect. The camera quality is perfect. The price is outstanding. I'm satisfied with this purchase.,1,1,0,0,1,5
P002,The camera quality is the worst. The price is the worst. I had higher expectations.,0,1,0,0,1,1
P002,The battery life is okay. The camera quality is mediocre. The performance is average. The price is average. I had higher expectations.,1,1,0,1,1,3
P002,The camera quality is okay. The screen is average. I had higher expectations.,0,1,1,0,0,3
P002,The battery life is good. The camera quality is good. The screen is quite nice. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The performance is good. The price is good. I'm satisfied with this purchase.,0,0,0,1,1,4
P002,"Overall, this product is perfect.",0,0,0,0,0,5
P002,"Overall, this product is mediocre.",0,0,0,0,0,3
P002,The battery life is okay. The screen is mediocre. I had higher expectations.,1,0,1,0,0,3
P002,The battery life is good. The camera quality is satisfactory. The screen is quite nice. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The screen is good. The performance is good. I'm satisfied with this purchase.,0,0,1,1,0,4
P002,The camera quality is terrible. The screen is terrible. The price is terrible. I had higher expectations.,0,1,1,0,1,1
P002,The battery life is the worst. The performance is the worst. The price is the worst. I had higher expectations.,1,0,0,1,1,1
P002,The screen is the worst. I had higher expectations.,0,0,1,0,0,1
P002,The screen is good. The price is quite nice. I'm satisfied with this purchase.,0,0,1,0,1,4
P002,The camera quality is quite nice. The screen is good. I'm satisfied with this purchase.,0,1,1,0,0,4
P002,The battery life is satisfactory. The performance is good. The price is good. I'm satisfied with this purchase.,1,0,0,1,1,4
P002,The battery life is the worst. The camera quality is dreadful. The screen is terrible. The performance is the worst. I had higher expectations.,1,1,1,1,0,1
P002,The screen is quite nice. The price is satisfactory. I'm satisfied with this purchase.,0,0,1,0,1,4
P002,The battery life is excellent. The screen is perfect. I'm satisfied with this purchase.,1,0,1,0,0,5
P002,The performance is okay. I had higher expectations.,0,0,0,1,0,3
P002,The battery life is perfect. The camera quality is perfect. The screen is outstanding. I'm satisfied with this purchase.,1,1,1,0,0,5
P002,The camera quality is satisfactory. The screen is satisfactory. I'm satisfied with this purchase.,0,1,1,0,0,4
P002,The camera quality is satisfactory. The performance is good. The price is good. I'm satisfied with this purchase.,0,1,0,1,1,4
P002,The camera quality is average. The screen is okay. The performance is mediocre. The price is mediocre. I had higher expectations.,0,1,1,1,1,3
P002,The performance is okay. The price is okay. I had higher expectations.,0,0,0,1,1,3
P002,The camera quality is excellent. The performance is excellent. I'm satisfied with this purchase.,0,1,0,1,0,5
P002,The camera quality is mediocre. I had higher expectations.,0,1,0,0,0,3
P002,The battery life is poor. The camera quality is poor. The price is poor. I had higher expectations.,1,1,0,0,1,2
P002,The battery life is quite nice. The camera quality is quite nice. The performance is satisfactory. The price is good. I'm satisfied with this purchase.,1,1,0,1,1,4
P002,The battery life is perfect. The camera quality is excellent. The screen is outstanding. The performance is excellent. I'm satisfied with this purchase.,1,1,1,1,0,5
P002,The battery life is excellent. The camera quality is perfect. The screen is outstanding. The price is perfect. I'm satisfied with this purchase.,1,1,1,0,1,5
P002,The camera quality is perfect. The screen is outstanding. The price is excellent. I'm satisfied with this purchase.,0,1,1,0,1,5
P002,The price is okay. I had higher expectations.,0,0,0,0,1,3
P002,The battery life is outstanding. The screen is perfect. The performance is perfect. The price is excellent. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The camera quality is quite nice. The performance is quite nice. The price is satisfactory. I'm satisfied with this purchase.,0,1,0,1,1,4
P002,The screen is bad. The performance is poor. I had higher expectations.,0,0,1,1,0,2
P002,The battery life is mediocre. The camera quality is mediocre. The screen is okay. The performance is okay. The price is mediocre. I had higher expectations.,1,1,1,1,1,3
P002,The battery life is perfect. The screen is perfect. I'm satisfied with this purchase.,1,0,1,0,0,5
P002,The battery life is outstanding. The performance is outstanding. The price is outstanding. I'm satisfied with this purchase.,1,0,0,1,1,5
P002,The camera quality is the worst. The performance is terrible. I had higher expectations.,0,1,0,1,0,1
P002,The battery life is bad. The camera quality is poor. The screen is disappointing. The price is disappointing. I had higher expectations.,1,1,1,0,1,2
P002,The camera quality is quite nice. The performance is satisfactory. The price is satisfactory. I'm satisfied with this purchase.,0,1,0,1,1,4
P002,The battery life is bad. The camera quality is bad. The screen is disappointing. I had higher expectations.,1,1,1,0,0,2
P002,The battery life is satisfactory. The screen is good. The performance is quite nice. The price is satisfactory. I'm satisfied with this purchase.,1,0,1,1,1,4
P002,The battery life is satisfactory. I'm satisfied with this purchase.,1,0,0,0,0,4
P002,The battery life is average. The camera quality is mediocre. I had higher expectations.,1,1,0,0,0,3
P002,The battery life is outstanding. The screen is outstanding. The performance is excellent. The price is perfect. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The battery life is average. The camera quality is average. The performance is mediocre. The price is okay. I had higher expectations.,1,1,0,1,1,3
P002,The battery life is quite nice. The performance is good. I'm satisfied with this purchase.,1,0,0,1,0,4
P002,The performance is quite nice. I'm satisfied with this purchase.,0,0,0,1,0,4
P002,The camera quality is mediocre. The performance is average. The price is average. I had higher expectations.,0,1,0,1,1,3
P002,The battery life is mediocre. The camera quality is mediocre. The screen is mediocre. The performance is average. The price is average. I had higher expectations.,1,1,1,1,1,3
P002,The camera quality is good. The screen is quite nice. The performance is satisfactory. The price is satisfactory. I'm satisfied with this purchase.,0,1,1,1,1,4
P002,The camera quality is perfect. The performance is excellent. The price is excellent. I'm satisfied with this purchase.,0,1,0,1,1,5
P002,The battery life is mediocre. The camera quality is okay. The screen is mediocre. I had higher expectations.,1,1,1,0,0,3
P002,The battery life is bad. The camera quality is poor. The screen is bad. The performance is poor. The price is bad. I had higher expectations.,1,1,1,1,1,2
P002,The battery life is good. The screen is quite nice. The performance is satisfactory. I'm satisfied with this purchase.,1,0,1,1,0,4
P002,The battery life is disappointing. The screen is bad. I had higher expectations.,1,0,1,0,0,2
P002,The battery life is mediocre. The screen is mediocre. The performance is average. I had higher expectations.,1,0,1,1,0,3
P002,The battery life is perfect. The screen is perfect. The performance is outstanding. I'm satisfied with this purchase.,1,0,1,1,0,5
P002,The camera quality is okay. The screen is okay. The performance is okay. I had higher expectations.,0,1,1,1,0,3
P002,The battery life is good. The performance is quite nice. The price is good. I'm satisfied with this purchase.,1,0,0,1,1,4
P002,The screen is terrible. The performance is terrible. I had higher expectations.,0,0,1,1,0,1
P002,The battery life is good. The performance is satisfactory. I'm satisfied with this purchase.,1,0,0,1,0,4
P002,The battery life is quite nice. The screen is good. I'm satisfied with this purchase.,1,0,1,0,0,4
P002,The battery life is mediocre. The screen is mediocre. The performance is mediocre. I had higher expectations.,1,0,1,1,0,3
P002,The battery life is satisfactory. I'm satisfied with this purchase.,1,0,0,0,0,4
P002,The camera quality is good. The screen is quite nice. The performance is good. The price is quite nice. I'm satisfied with this purchase.,0,1,1,1,1,4
P002,The battery life is outstanding. The camera quality is perfect. I'm satisfied with this purchase.,1,1,0,0,0,5
P002,The battery life is satisfactory. The performance is satisfactory. The price is good. I'm satisfied with this purchase.,1,0,0,1,1,4
P002,The camera quality is mediocre. The screen is average. I had higher expectations.,0,1,1,0,0,3
P002,The battery life is mediocre. The price is mediocre. I had higher expectations.,1,0,0,0,1,3
P002,The camera quality is quite nice. The screen is quite nice. The performance is quite nice. I'm satisfied with this purchase.,0,1,1,1,0,4
P002,The battery life is perfect. The camera quality is outstanding. I'm satisfied with this purchase.,1,1,0,0,0,5
P002,The battery life is excellent. The performance is outstanding. I'm satisfied with this purchase.,1,0,0,1,0,5
P002,The battery life is average. I had higher expectations.,1,0,0,0,0,3
P002,The battery life is satisfactory. The camera quality is quite nice. The screen is good. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The camera quality is quite nice. The screen is quite nice. The price is good. I'm satisfied with this purchase.,0,1,1,0,1,4
P002,The battery life is satisfactory. The camera quality is good. I'm satisfied with this purchase.,1,1,0,0,0,4
P002,The battery life is bad. The performance is poor. I had higher expectations.,1,0,0,1,0,2
P002,The battery life is average. The camera quality is average. The price is mediocre. I had higher expectations.,1,1,0,0,1,3
P002,The battery life is quite nice. The camera quality is satisfactory. The screen is quite nice. The performance is satisfactory. I'm satisfied with this purchase.,1,1,1,1,0,4
P002,The battery life is the worst. The screen is dreadful. The performance is dreadful. I had higher expectations.,1,0,1,1,0,1
P002,The screen is quite nice. The price is quite nice. I'm satisfied with this purchase.,0,0,1,0,1,4
P002,The camera quality is outstanding. I'm satisfied with this purchase.,0,1,0,0,0,5
P002,The battery life is okay. The performance is average. The price is mediocre. I had higher expectations.,1,0,0,1,1,3
P002,The battery life is outstanding. The camera quality is excellent. The screen is perfect. The performance is outstanding. The price is outstanding. I'm satisfied with this purchase.,1,1,1,1,1,5
P002,The battery life is average. The screen is mediocre. The performance is mediocre. The price is mediocre. I had higher expectations.,1,0,1,1,1,3
P002,The battery life is okay. The screen is average. The performance is mediocre. The price is average. I had higher expectations.,1,0,1,1,1,3
P002,The camera quality is dreadful. The screen is terrible. The performance is dreadful. The price is terrible. I had higher expectations.,0,1,1,1,1,1
P002,The price is dreadful. I had higher expectations.,0,0,0,0,1,1
P002,The battery life is excellent. The camera quality is outstanding. The price is excellent. I'm satisfied with this purchase.,1,1,0,0,1,5
P002,The price is good. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The battery life is okay. The camera quality is mediocre. The performance is okay. I had higher expectations.,1,1,0,1,0,3
P002,The battery life is outstanding. The camera quality is perfect. The price is outstanding. I'm satisfied with this purchase.,1,1,0,0,1,5
P002,The battery life is mediocre. The price is okay. I had higher expectations.,1,0,0,0,1,3
P002,The screen is outstanding. I'm satisfied with this purchase.,0,0,1,0,0,5
P002,The performance is disappointing. The price is poor. I had higher expectations.,0,0,0,1,1,2
P002,The camera quality is poor. The screen is disappointing. I had higher expectations.,0,1,1,0,0,2
P002,The battery life is okay. The camera quality is okay. The performance is mediocre. I had higher expectations.,1,1,0,1,0,3
P002,The camera quality is average. The screen is mediocre. The price is mediocre. I had higher expectations.,0,1,1,0,1,3
P002,The screen is good. The performance is satisfactory. I'm satisfied with this purchase.,0,0,1,1,0,4
P002,The camera quality is average. The price is okay. I had higher expectations.,0,1,0,0,1,3
P002,The battery life is poor. The screen is poor. I had higher expectations.,1,0,1,0,0,2
P002,The camera quality is quite nice. The screen is good. The performance is satisfactory. I'm satisfied with this purchase.,0,1,1,1,0,4
P002,The battery life is mediocre. The camera quality is okay. The screen is mediocre. I had higher expectations.,1,1,1,0,0,3
P002,The battery life is good. The screen is satisfactory. The performance is good. I'm satisfied with this purchase.,1,0,1,1,0,4
P002,The battery life is quite nice. The camera quality is quite nice. The screen is good. The performance is quite nice. I'm satisfied with this purchase.,1,1,1,1,0,4
P002,The screen is outstanding. I'm satisfied with this purchase.,0,0,1,0,0,5
P002,The battery life is poor. The camera quality is disappointing. I had higher expectations.,1,1,0,0,0,2
P002,The battery life is dreadful. The camera quality is terrible. The screen is terrible. I had higher expectations.,1,1,1,0,0,1
P002,The camera quality is quite nice. The screen is good. I'm satisfied with this purchase.,0,1,1,0,0,4
P002,The battery life is perfect. The camera quality is outstanding. I'm satisfied with this purchase.,1,1,0,0,0,5
P002,The battery life is the worst. The camera quality is the worst. The screen is dreadful. The price is terrible. I had higher expectations.,1,1,1,0,1,1
P002,The battery life is perfect. The camera quality is excellent. The screen is perfect. The performance is outstanding. I'm satisfied with this purchase.,1,1,1,1,0,5
P002,The battery life is okay. The camera quality is mediocre. The performance is average. I had higher expectations.,1,1,0,1,0,3
P002,The performance is quite nice. The price is quite nice. I'm satisfied with this purchase.,0,0,0,1,1,4
P002,The performance is the worst. The price is dreadful. I had higher expectations.,0,0,0,1,1,1
P002,The battery life is poor. The camera quality is bad. I had higher expectations.,1,1,0,0,0,2
P002,The camera quality is mediocre. The performance is average. The price is average. I had higher expectations.,0,1,0,1,1,3
P002,The price is average. I had higher expectations.,0,0,0,0,1,3
P002,The performance is excellent. The price is outstanding. I'm satisfied with this purchase.,0,0,0,1,1,5
P002,The battery life is excellent. The camera quality is perfect. I'm satisfied with this purchase.,1,1,0,0,0,5
P002,The battery life is average. The camera quality is okay. The screen is okay. I had higher expectations.,1,1,1,0,0,3
P002,The camera quality is mediocre. The screen is average. I had higher expectations.,0,1,1,0,0,3
P002,The battery life is perfect. The price is excellent. I'm satisfied with this purchase.,1,0,0,0,1,5
P002,The screen is okay. The price is average. I had higher expectations.,0,0,1,0,1,3
P002,The battery life is satisfactory. The performance is quite nice. I'm satisfied with this purchase.,1,0,0,1,0,4
P002,The battery life is mediocre. The screen is okay. The performance is mediocre. The price is okay. I had higher expectations.,1,0,1,1,1,3
P002,The battery life is quite nice. The screen is satisfactory. The performance is good. The price is satisfactory. I'm satisfied with this purchase.,1,0,1,1,1,4
P002,The screen is average. I had higher expectations.,0,0,1,0,0,3
P002,The battery life is average. The performance is mediocre. I had higher expectations.,1,0,0,1,0,3
P002,The battery life is excellent. The screen is outstanding. The performance is outstanding. The price is excellent. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The battery life is dreadful. I had higher expectations.,1,0,0,0,0,1
P002,The camera quality is outstanding. I'm satisfied with this purchase.,0,1,0,0,0,5
P002,The screen is terrible. The price is the worst. I had higher expectations.,0,0,1,0,1,1
P002,The battery life is mediocre. The camera quality is okay. The screen is average. I had higher expectations.,1,1,1,0,0,3
P002,The battery life is quite nice. The camera quality is good. The screen is satisfactory. The performance is good. I'm satisfied with this purchase.,1,1,1,1,0,4
P002,The battery life is poor. I had higher expectations.,1,0,0,0,0,2
P002,The camera quality is okay. I had higher expectations.,0,1,0,0,0,3
P002,The camera quality is outstanding. The screen is perfect. The price is perfect. I'm satisfied with this purchase.,0,1,1,0,1,5
P002,The battery life is outstanding. The performance is outstanding. I'm satisfied with this purchase.,1,0,0,1,0,5
P002,The screen is average. The price is okay. I had higher expectations.,0,0,1,0,1,3
P002,The screen is perfect. The performance is outstanding. The price is outstanding. I'm satisfied with this purchase.,0,0,1,1,1,5
P002,"Overall, this product is perfect.",0,0,0,0,0,5
P002,The battery life is perfect. The camera quality is outstanding. The screen is perfect. The price is excellent. I'm satisfied with this purchase.,1,1,1,0,1,5
P002,"Overall, this product is average.",0,0,0,0,0,3
P002,The camera quality is perfect. The screen is perfect. The performance is excellent. The price is perfect. I'm satisfied with this purchase.,0,1,1,1,1,5
P002,The camera quality is mediocre. The screen is mediocre. The performance is average. The price is okay. I had higher expectations.,0,1,1,1,1,3
P002,The battery life is excellent. The screen is excellent. The performance is outstanding. The price is perfect. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The camera quality is average. The screen is mediocre. The price is average. I had higher expectations.,0,1,1,0,1,3
P002,The battery life is okay. The screen is average. The performance is average. I had higher expectations.,1,0,1,1,0,3
P002,The battery life is quite nice. The performance is quite nice. I'm satisfied with this purchase.,1,0,0,1,0,4
P002,The screen is good. The performance is good. The price is quite nice. I'm satisfied with this purchase.,0,0,1,1,1,4
P002,The battery life is satisfactory. The performance is good. I'm satisfied with this purchase.,1,0,0,1,0,4
P002,The battery life is average. The camera quality is mediocre. The screen is okay. The performance is average. The price is average. I had higher expectations.,1,1,1,1,1,3
P002,The battery life is average. I had higher expectations.,1,0,0,0,0,3
P002,The battery life is poor. The screen is bad. The price is disappointing. I had higher expectations.,1,0,1,0,1,2
P002,The camera quality is the worst. The price is terrible. I had higher expectations.,0,1,0,0,1,1
P002,The battery life is outstanding. The camera quality is excellent. The performance is excellent. I'm satisfied with this purchase.,1,1,0,1,0,5
P002,The camera quality is okay. I had higher expectations.,0,1,0,0,0,3
P002,The battery life is dreadful. The screen is terrible. The price is the worst. I had higher expectations.,1,0,1,0,1,1
P002,The battery life is okay. The screen is average. I had higher expectations.,1,0,1,0,0,3
P002,The performance is disappointing. The price is disappointing. I had higher expectations.,0,0,0,1,1,2
P002,The battery life is mediocre. The screen is okay. The performance is mediocre. I had higher expectations.,1,0,1,1,0,3
P002,The battery life is terrible. The performance is terrible. I had higher expectations.,1,0,0,1,0,1
P002,The battery life is satisfactory. The screen is quite nice. The price is satisfactory. I'm satisfied with this purchase.,1,0,1,0,1,4
P002,"Overall, this product is quite nice.",0,0,0,0,0,4
P002,The battery life is poor. The camera quality is poor. The price is poor. I had higher expectations.,1,1,0,0,1,2
P002,The camera quality is average. The performance is average. I had higher expectations.,0,1,0,1,0,3
P002,The battery life is dreadful. The camera quality is dreadful. The price is dreadful. I had higher expectations.,1,1,0,0,1,1
P002,The battery life is okay. The camera quality is okay. The screen is okay. I had higher expectations.,1,1,1,0,0,3
P002,The battery life is okay. The price is average. I had higher expectations.,1,0,0,0,1,3
P002,The battery life is poor. I had higher expectations.,1,0,0,0,0,2
P002,The price is quite nice. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The battery life is okay. The camera quality is mediocre. The screen is okay. The performance is mediocre. I had higher expectations.,1,1,1,1,0,3
P002,The screen is outstanding. I'm satisfied with this purchase.,0,0,1,0,0,5
P002,The screen is okay. The price is mediocre. I had higher expectations.,0,0,1,0,1,3
P002,The camera quality is okay. The performance is average. The price is average. I had higher expectations.,0,1,0,1,1,3
P002,The battery life is good. The camera quality is good. The screen is quite nice. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The camera quality is poor. The screen is disappointing. The performance is poor. The price is disappointing. I had higher expectations.,0,1,1,1,1,2
P002,The screen is average. The performance is mediocre. The price is mediocre. I had higher expectations.,0,0,1,1,1,3
P002,The screen is satisfactory. The performance is good. The price is good. I'm satisfied with this purchase.,0,0,1,1,1,4
P002,The battery life is perfect. The screen is excellent. The performance is excellent. The price is outstanding. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The battery life is perfect. The screen is excellent. The price is perfect. I'm satisfied with this purchase.,1,0,1,0,1,5
P002,The battery life is good. The screen is quite nice. I'm satisfied with this purchase.,1,0,1,0,0,4
P002,The camera quality is bad. The screen is bad. I had higher expectations.,0,1,1,0,0,2
P002,The battery life is excellent. The screen is outstanding. The performance is outstanding. The price is outstanding. I'm satisfied with this purchase.,1,0,1,1,1,5
P002,The price is quite nice. I'm satisfied with this purchase.,0,0,0,0,1,4
P002,The battery life is mediocre. The camera quality is okay. The performance is average. I had higher expectations.,1,1,0,1,0,3
P002,The screen is satisfactory. The performance is satisfactory. I'm satisfied with this purchase.,0,0,1,1,0,4
P002,The battery life is the worst. I had higher expectations.,1,0,0,0,0,1
P002,The battery life is the worst. The camera quality is the worst. The screen is dreadful. The price is terrible. I had higher expectations.,1,1,1,0,1,1
P002,The price is perfect. I'm satisfied with this purchase.,0,0,0,0,1,5
P002,The screen is okay. I had higher expectations.,0,0,1,0,0,3
P002,The camera quality is outstanding. The screen is outstanding. The performance is perfect. The price is perfect. I'm satisfied with this purchase.,0,1,1,1,1,5
P002,The battery life is dreadful. The performance is the worst. I had higher expectations.,1,0,0,1,0,1
P002,The camera quality is terrible. The screen is terrible. The performance is terrible. I had higher expectations.,0,1,1,1,0,1
P002,The battery life is mediocre. The camera quality is mediocre. I had higher expectations.,1,1,0,0,0,3
P002,The battery life is average. The camera quality is okay. The screen is mediocre. I had higher expectations.,1,1,1,0,0,3
P002,"Overall, this product is good.",0,0,0,0,0,4
P002,The battery life is poor. The price is bad. I had higher expectations.,1,0,0,0,1,2
P002,The battery life is good. The screen is good. I'm satisfied with this purchase.,1,0,1,0,0,4
P002,The camera quality is disappointing. The performance is bad. I had higher expectations.,0,1,0,1,0,2
P002,The battery life is satisfactory. The screen is good. The performance is satisfactory. I'm satisfied with this purchase.,1,0,1,1,0,4
P002,The battery life is good. The screen is satisfactory. The performance is quite nice. The price is quite nice. I'm satisfied with this purchase.,1,0,1,1,1,4
P002,The screen is excellent. The price is excellent. I'm satisfied with this purchase.,0,0,1,0,1,5
P002,The camera quality is mediocre. The price is okay. I had higher expectations.,0,1,0,0,1,3
P002,The battery life is excellent. The camera quality is excellent. I'm satisfied with this purchase.,1,1,0,0,0,5
P002,The battery life is perfect. The camera quality is outstanding. The performance is perfect. The price is outstanding. I'm satisfied with this purchase.,1,1,0,1,1,5
P002,The battery life is excellent. The camera quality is excellent. The screen is excellent. I'm satisfied with this purchase.,1,1,1,0,0,5
P002,The battery life is okay. The screen is okay. The performance is okay. I had higher expectations.,1,0,1,1,0,3
P002,The camera quality is quite nice. I'm satisfied with this purchase.,0,1,0,0,0,4
P002,The battery life is quite nice. The camera quality is quite nice. The screen is quite nice. The price is satisfactory. I'm satisfied with this purchase.,1,1,1,0,1,4
P002,The battery life is outstanding. The camera quality is outstanding. The performance is excellent. I'm satisfied with this purchase.,1,1,0,1,0,5
P002,The battery life is excellent. The camera quality is perfect. The screen is outstanding. I'm satisfied with this purchase.,1,1,1,0,0,5
P002,The battery life is poor. The price is disappointing. I had higher expectations.,1,0,0,0,1,2
P002,The camera quality is okay. The price is average. I had higher expectations.,0,1,0,0,1,3
P002,The battery life is good. The screen is good. The performance is quite nice. I'm satisfied with this purchase.,1,0,1,1,0,4
P002,"Overall, this product is okay.",0,0,0,0,0,3
P002,The battery life is quite nice. The camera quality is satisfactory. The screen is quite nice. I'm satisfied with this purchase.,1,1,1,0,0,4
P002,The battery life is average. The performance is mediocre. I had higher expectations.,1,0,0,1,0,3
P002,The battery life is poor. The camera quality is bad. The screen is disappointing. The performance is bad. The price is bad. I had higher expectations.,1,1,1,1,1,2
P002,The battery life is average. The camera quality is average. The screen is average. The performance is average. The price is average. I had higher expectations.,1,1,1,1,1,3
P002,The camera quality is perfect. The screen is outstanding. I'm satisfied with this purchase.,0,1,1,0,0,5
P002,The performance is poor. The price is poor. I had higher expectations.,0,0,0,1,1,2
P002,The camera quality is excellent. The performance is excellent. I'm satisfied with this purchase.,0,1,0,1,0,5
P002,The battery life is average. The camera quality is average. The performance is average. I had higher expectations.,1,1,0,1,0,3
P002,The camera quality is average. The screen is okay. I had higher expectations.,0,1,1,0,0,3
P002,The camera quality is good. The screen is good. The price is good. I'm satisfied with this purchase.,0,1,1,0,1,4
P002,The battery life is quite nice. The price is good. I'm satisfied with this purchase.,1,0,0,0,1,4
P002,The screen is perfect. The performance is perfect. I'm satisfied with this purchase.,0,0,1,1,0,5
P002,The battery life is dreadful. The screen is terrible. The price is dreadful. I had higher expectations.,1,0,1,0,1,1
P002,The camera quality is okay. The price is okay. I had higher expectations.,0,1,0,0,1,3
P002,The camera quality is average. The screen is mediocre. The performance is average. The price is mediocre. I had higher expectations.,0,1,1,1,1,3
P002,The camera quality is okay. The screen is mediocre. I had higher expectations.,0,1,1,0,0,3
P002,The price is perfect. I'm satisfied with this purchase.,0,0,0,0,1,5
P002,The performance is quite nice. The price is satisfactory. I'm satisfied with this purchase.,0,0,0,1,1,4
